Time,Country,inflation,call_rate,output_gap,credit_pnf,credit_hh,gov_debt,fx,vix,loan_rate,deposit_rate,nim,boj_assets,10y_bond_yield,real_rate,M3,qe_proxy,default_proxy,capital_stress,hh_debt_proxy
2018-10-01,JP,0.3548951650198972,-0.0011763329819742,-0.0003557700543073,1.6922988305767035,0.564108607754946,-0.4097489913058325,0.0055547000031284,5.441128703973512,0.0448870770878923,0.0042497192756682,0.0406373578122241,0.0111966277715183,-0.0002957303904243,-0.35607149800187143,0.0021533845756707,0.0111966277715183,0.0,3.708192515584585,0.50549523028473
2018-11-01,JP,-2.1656926065730886,-0.0101929699837872,0.0002855991635435,-0.1018744248310667,-0.0337551757396497,-0.4097489913058325,0.0054516683298535,0.0182646820057321,-0.1001802114617835,0.0026080829237788,-0.1027882943855623,0.0066749613683771,-0.0502620851790385,2.1554996365893015,0.000907285365109,0.0066749613683771,0.1018744248310667,0.2229274012223611,0.510479735464017
2018-12-01,JP,-2.637834812037454,0.0037155265062409,0.001113610145154,-0.1018744248310667,-0.0337551757396497,-0.4097489913058325,-0.0100968590842436,5.551121965226574,0.0550173569352464,0.0008049465557373,0.0542124103795091,-0.0061696572497957,-0.1005648920815113,2.641550338543695,0.001613308667018,-0.0061696572497957,0.1018744248310667,5.5987839796781325,0.5154642406433042
2019-01-01,JP,2.2778108462457425,0.0047404820089605,0.0033822268731125,0.6981255751689446,0.0662448242603517,0.2649507725771514,-0.0292922142500993,-4.545619695181681,-0.1056956011818699,0.0047892647155301,-0.11048486589739999,0.0087172598462874,0.0037958489021571,-2.2730703642367818,0.0015311600916021,0.0087172598462874,0.0,-5.133260404453226,0.32044874582259564
2019-02-01,JP,1.4632390841608611,0.0097737560125866,0.004605724846181,-0.0992847605678548,-0.0333991396554154,-0.4095787557459687,0.0134869558313388,-4.322686649621469,-0.0166590920723669,0.0035514617023579,-0.0202105537747248,0.0089525126903424,-0.021136860675071,-1.4534653281482746,0.0012023700863181,0.0089525126903424,0.0992847605678548,-4.203191335278889,0.3247211788334142
2019-03-01,JP,-0.3033696014504983,0.0148486225207453,0.0060352581488185,-0.0992847605678548,-0.0333991396554154,-0.4095787557459687,0.0063569699819998,-1.395734792534011,-0.0276590920723669,0.0008049465557373,-0.0284640386281042,-0.0087616589983277,-0.0862377963092286,0.3182182239712436,0.0015847079219071,-0.0087616589983277,0.0992847605678548,-1.267985993338052,0.3289936118442328
2019-04-01,JP,2.918619837230807,-0.0250349184665632,0.0116562082491782,0.5007152394321395,0.1666008603445874,-0.4095787557459687,0.004462591853672,-2.296673724215479,0.0629865774950736,0.0050392647155301,0.05794731277954349,0.008956505461267,0.0432238803085974,-2.94365475569737,0.0012044214256121,0.008956505461267,0.0,-2.855336276427162,0.4332660448550528
2019-05-01,JP,0.3109689486191058,0.018748800509867,0.0134998742164533,-0.0973425123704316,-0.0326870674869468,-0.4095787557459687,-0.0150716169110696,2.7781235287117525,-0.1444364739044942,0.0033032041290476,-0.14773967803354182,0.0090699087443564,-0.0564396675775439,-0.2922201481092388,0.0018350886405613,0.0090699087443564,0.0973425123704316,3.023205719115726,0.4378945139501057
2019-06-01,JP,0.0343384805997715,-0.0121014664738154,0.0155405803523009,-0.0973425123704316,-0.0326870674869468,-0.4095787557459687,-0.017455046660471,-1.3053762197480268,0.1583759846198036,0.0023049465557373,0.1560710380640663,-0.0040458597108816,-0.0767761196914025,-0.0464399470735869,0.0008500143434559,-0.0040458597108816,0.0973425123704316,-1.3641047454416615,0.44252298304515864
2019-07-01,JP,0.0906772499913444,-0.0082096069856003,0.0181863831915407,1.302657487629574,0.0673129325130474,-0.4095787557459687,0.0020142836947494,-3.0846755224403086,-0.0389225166017404,0.0056497192756682,-0.0445722358774086,0.0060850147523261,-0.0022471526508047,-0.0988868569769447,0.0017557051655927,0.0060850147523261,0.0,-4.342760774192474,0.6471514521402071
2019-08-01,JP,-0.4130070367015293,0.0267155265062409,0.0205588070800448,-0.0928105999097965,-0.0323310314027125,-0.4095787557459687,-0.0195628106076117,4.732931706012476,-0.0827600248968807,0.0039678405132411,-0.0867278654101218,0.0077211094501628,-0.1272135074394189,0.43972256320777015,0.0017707720415955,0.0077211094501628,0.0928105999097965,4.912470171332394,0.6524919934037287
2019-09-01,JP,1.230235842366767,-0.0130681924701893,0.0230448292004066,-0.0928105999097965,-0.0323310314027125,-0.4095787557459687,0.0126461129683095,-3.4955695271041467,-0.0089826430647534,0.001374113249324,-0.010356756314077401,-0.0051055591858588,0.0569790074873203,-1.2433040348369562,0.0022146900032851,-0.0051055591858588,0.0928105999097965,-3.3924021708802727,0.6578325346672501
2019-10-01,JP,-0.1985721546063246,0.0388153485171192,-0.0035776768104298,1.9071894000902037,0.4676689685972874,-0.4095787557459687,0.0055342208639208,-0.6892863938519049,0.0042428399377842,0.001762264747834,0.0024805751899502,0.0102449422130046,0.0574163952353365,0.2373875031234438,0.0024780828880253,0.0102449422130046,0.0,-2.5989563691320585,1.06317307593077
2019-11-01,JP,0.6840750704583343,-0.0208685484484326,-0.0010332967863231,-0.0863364392517667,-0.030550850981541,-0.4095787557459687,0.0066462697422684,-3.5539264701757585,-0.1331129229121077,0.0065532041290476,-0.1396661270411553,0.0049592790064796,0.0628537829833528,-0.7049436189067668,0.0032234609237633,0.0049592790064796,0.0863364392517667,-3.3279239038828363,1.0699377615312289
2019-12-01,JP,1.183429914445,0.0059484445316237,0.00144367593942,-0.0863364392517667,-0.030550850981541,-0.4095787557459687,0.0022306967121386,0.1736527797284015,0.124086077902255,-0.0011724018972966,0.1252584797995516,-0.0095158236992514,0.048324815942755,-1.1774814699133762,0.0026229171017249,-0.0095158236992514,0.0863364392517667,0.13473073918061662,1.0767024471316875
2020-01-01,JP,2.1410868076621625,0.0069900370361563,0.0076315341892989,1.5136635607482276,0.3694491490184646,17.40050173223503,0.0015176240057765,-0.6872547540219056,-0.1253076264744725,0.0052979768489785,-0.130605603323451,0.0091752487951541,-0.0463050867320004,-2.134096770626006,0.0019693931786619,0.0091752487951541,0.0,-2.0703127114466824,1.283467132732149
2020-02-01,JP,-0.5336579516487916,0.0170399480415955,0.0097837909998634,-0.0811571107253428,-0.0291267066446039,-0.4050850398952832,0.0069568289506456,4.844545463114887,0.0221168573424278,0.0018136586891858,0.020303198653242,0.0113228220777994,-0.0965742484230873,0.5506978996903871,0.0022311992608692,0.0113228220777994,0.0811571107253428,4.905399375186988,1.2909438905010762
2020-03-01,JP,-0.3489517348143067,-0.0298269559439,0.0116730671872726,-0.0811571107253428,-0.0291267066446039,-0.4050850398952832,-0.0217025947660953,38.13145077649986,0.0154053316426439,0.0075049465557373,0.0079003850869066,0.0328997406795217,0.152820137771967,0.3191247788704067,0.0038186636349379,0.0328997406795217,0.0811571107253428,38.2047075021383,1.2984206482700034
2020-04-01,JP,-1.77462533593733,0.0119151705279976,-0.061704299840521,11.118842889274646,1.7708732933553932,-0.4050850398952832,0.0006620060323685,-10.450589592165748,-0.1425638889171833,-0.002114038249186,-0.1404498506679973,0.0237785119039699,-0.0511032154636852,1.7865405064653277,0.0044670726606454,0.0237785119039699,0.0,-21.428982630772396,3.205897406038929
2020-05-01,JP,-0.4683820572171981,-0.0099933259620305,-0.0605726402145432,-0.0449018110403471,-0.0227180571283796,-0.4050850398952832,-0.0050116742858543,-7.206433547334015,-0.0946547948203693,0.0047163862756682,-0.0993711810960375,0.0311113599528454,0.0335939776338419,0.4583887312551676,0.0131154618735251,0.0311113599528454,0.0449018110403471,-7.0621605551976305,3.2201388494083147
2020-06-01,JP,0.4375854657951095,-8.482947200240398e-05,-0.0599043470064408,-0.0449018110403471,-0.0227180571283796,-0.4050850398952832,0.003521776333895,1.963731343693233,0.1979293158667255,-0.0014053315440771,0.1993346474108026,0.016083750516227,0.0238631393249289,-0.4376702952671119,0.0174816208170582,0.016083750516227,0.0449018110403471,1.8092985073227776,3.2343802927777006
2020-07-01,JP,0.3168352005001651,0.020906852027091,-0.0111694904838977,3.255098188959664,1.377281942871626,-0.4050850398952832,-0.0083674529082395,-2.503982087202264,0.044015924517914,0.0048302040967437,0.0391857204211703,0.0257674668064797,-0.0259349894067558,-0.29592834847307414,0.007686605965091,0.0257674668064797,0.0,-5.7982659965830985,4.348621736147095
2020-08-01,JP,-1.4422092824229793,-0.0059267779547783,-0.0114074672811774,-0.0342194459545908,-0.0177335519490924,-0.4050850398952832,-0.0062897872416964,-2.828090069316953,-0.0810835758892672,0.0042427495689095,-0.0853263254581767,0.0252296883125389,0.0289304297477006,1.436282504468201,0.0071959295452401,0.0252296883125389,0.0342194459545908,-2.7085442979041856,4.366779576443058
2020-09-01,JP,-1.4521324838856486,-0.017985007461124,-0.012043926517526,-0.0342194459545908,-0.0177335519490924,-0.4050850398952832,-0.0040065856408899,5.278689689918558,0.0897260178003652,0.00210111321702,0.0876249045833452,0.0103836107159054,-0.0358340537725982,1.4341474764245246,0.0054701921652267,0.0103836107159054,0.0342194459545908,5.225284231289804,4.384937416739021
2020-10-01,JP,-6.393814511907436,0.0348569410216519,0.003555830417655,2.0657805540454035,0.9822664480509076,-0.4050850398952832,-0.0036005987708289,3.0368952613464586,-0.0358917371615675,0.0022944919955992,-0.038186229157166705,0.0118192680129851,0.0189640749590865,6.4286714529290885,0.003518263044107,0.0118192680129851,0.0,1.0093009364582217,4.8030952570349825
2020-11-01,JP,-3.649305166569405,-0.0108602299475261,0.0022676088171902,-0.0274215772636523,-0.0141731911067495,-0.4050850398952832,-0.0076654975485439,-2.92425100023576,-0.2796648217416971,0.0033392647155301,-0.2830040864572272,0.0100800576713027,-0.0158676989839841,3.638444936621879,0.003836519184361,0.0100800576713027,0.0274215772636523,-2.6138253365148802,4.822677241667883
2020-12-01,JP,-1.5057578111417058,0.0070399480415955,0.0007314123517385,-0.0274215772636523,-0.0141731911067495,-0.4050850398952832,-0.0058683759724056,-1.779797574013294,0.1427346123043607,0.0032413556275577,0.13949325667680298,-0.0038675029840806,-0.0159349894067558,1.5127977591833013,0.0036870610742028,-0.0038675029840806,0.0274215772636523,-1.8918692534264447,4.842259226300783
2021-01-01,JP,6.338390384368253,0.0100898590470346,0.0097225881254647,0.6725784227363647,0.4858268088932505,-0.0904693155292761,-6.647927222136474e-05,2.97793534348731,-0.1379826430647535,0.0045427495689095,-0.14252539263366298,0.0097889301380345,0.0289977201704723,-6.328300525321219,0.0040013734464707,0.0097889301380345,0.0,2.4478823133846084,5.261841210933682
2021-02-01,JP,5.227963949388581,0.0021647255551934,0.0078393232709412,-0.0251556210333205,-0.0123930106855709,-0.4050056582401282,0.0151949442475958,-0.9408950587537744,0.0890875103195875,0.0035532041290476,0.08553430619053991,0.0043718649453303,0.0892332366501734,-5.225799223833388,0.0034775433727034,0.0043718649453303,0.0251556210333205,-1.0012737439109938,5.282847339903527
2021-03-01,JP,0.1263661825205986,0.0001730440560999,0.0058504311420346,-0.0251556210333205,-0.0123930106855709,-0.4050056582401282,0.0310353225607071,-0.7386277024878716,-0.0174013972123237,0.000256688982427,-0.017658086194750698,0.0027390103454045,-0.035127504333495,-0.1261931384644987,0.003170544935017,0.0027390103454045,0.0251556210333205,-0.6958139952598004,5.303853468873371
