Country,Time,inflation,call_rate,output_gap,credit_pnf,credit_hh,gov_debt,fx,vix,loan_rate,deposit_rate,nim,boj_assets,10y_bond_yield,real_rate,M3,qe_proxy,default_proxy,capital_stress,hh_debt_proxy
JP,2000-06,-0.1998269303509658,0.0013908285896414,0.0043190442199829,-0.0028197667631104,-0.0002877838216051,-0.43457704681731,-0.0204720690604256,-3.781568224398136,0.0198061630410799,0.0194469925609186,0.000359170480161302,-0.0015671056694586,-0.0356638435924903,0.2012177589406072,0.0010343401832386,-0.0015671056694586,0.0028197667631104,-3.7791076281151867,1.0838362500914518
JP,2000-07,0.106051111861305,0.0015700799245599,0.002425252522288,-0.7028197667630991,-0.0002877838216051,-0.43457704681731,0.0194652893769893,-1.3321154581642247,0.0368383748985849,0.075558507869059,-0.0387201329704741,-0.0356918046892591,0.0300602656741459,-0.1044810319367451,0.0002067397154377,-0.0356918046892591,0.7028197667630991,-0.5905755584306516,0.9877526470180275
JP,2000-08,-0.8482399855804346,0.1357008285896415,0.0011034769449338,-0.0050857229934138,-0.0002877838216051,-0.43457704681731,-0.0012122508152625,-1.7404744516056674,0.0504181883336825,0.1245603267556911,-0.0741421384220086,0.0916653362385488,0.0662284917310751,0.9839408141700761,0.001755564038433,0.0916653362385488,0.0050857229934138,-1.661246590190245,0.9913130078603704
JP,2000-09,-2.4897756132236992,0.0968773377813156,-8.103301185080625e-05,-0.0050857229934138,-0.0002877838216051,-0.43457704681731,-0.0115664061152083,1.3876014640673198,-0.01758324408365,0.0924001764201237,-0.1099834205037737,-0.0368127024984534,0.1316389633099826,2.5866529510050147,0.0022673409692757,-0.0368127024984534,0.0050857229934138,1.5026706075645073,0.9948733687027133
JP,2000-10,-2.0601083711714097,0.0015016060467831,0.0091945560991959,-1.8050857229934247,-0.5002877838216051,-0.43457704681731,0.0149147786800423,5.545005227323056,0.1991927053311446,0.0215100257615168,0.1776826795696278,0.0762303540037621,-0.0545131773630933,2.061609977218193,0.0020567674877085,0.0762303540037621,1.8050857229934247,7.172408270746853,-0.10156627045495237
JP,2000-11,1.3961072363105842,0.0032459672650788,0.0083236195884435,-0.0109124675856548,-0.0020679642427694,-0.43457704681731,0.0052112672224069,2.055640897171479,-0.0340091603178831,0.1996215410696573,-0.23363070138754038,0.1349927483728414,-0.0449236489420008,-1.3928612690455053,0.0004108463492471,0.1349927483728414,0.0109124675856548,2.300184066144674,-0.10192230653917957
JP,2000-12,1.7759274497461064,-0.0027050309550299,0.0076232949512249,-0.0109124675856548,-0.0020679642427694,-0.43457704681731,0.0289281693807899,1.20073127497486,0.058090340089298,0.0619736641808603,-0.0038833240915623,0.013067683135489,-0.1342668300981366,-1.7786324807011362,-0.0005135843161525,0.013067683135489,0.0109124675856548,1.2155270666520772,-0.10227834262340676
JP,2001-01,0.7865335559259279,0.0108344757444674,0.0129244623079891,-2.510912467585655,-1.2020679642427723,3.4783578968906,0.0390025181767788,-0.5363347345451857,0.0042177551019872,-0.1576430019474069,0.16186075704939412,0.0098069736153725,-0.1112088960169412,-0.7756990801814605,0.0017451115653983,0.0098069736153725,2.510912467585655,1.812716975991075,-1.102634378707634
JP,2001-02,0.3233646700390835,0.0028470308712845,0.0125668937752436,-0.0190051684081993,-0.0063403972535809,-0.4335897622404019,-0.0037629023695018,-0.6771073002135211,-0.0274264820481207,-0.0612930035626053,0.033866521514484604,0.021712757758177,-0.0889894649210931,-0.32051763916779896,0.0018444517986466,0.021712757758177,0.0190051684081993,-0.6919686533198064,-1.1065507756342041
JP,2001-03,-3.937763156288909,-0.1383773779341959,0.012368627125145,-0.0190051684081993,-0.0063403972535809,-0.4335897622404019,0.044352594614593,5.685411322959933,-0.2180692867808962,-0.2192634587688228,0.0011941719879265955,0.0433236171521311,-0.2426152658528704,3.799385778354713,0.0008186656208337,0.0433236171521311,0.0190051684081993,5.703222319380205,-1.1104671725607742
JP,2001-04,-2.243093942389507,-0.0844765254376962,0.0046960333689636,-2.6190051684081936,-0.4063403972535724,-0.4335897622404019,0.0184776698243487,1.0125044433489911,0.1191998674178074,-0.1113316427895478,0.23053151020735518,-0.0243612265064729,0.1477293897469447,2.158617416951811,0.0017374423094196,-0.0243612265064729,2.6190051684081936,3.4009781015498297,-1.7143835694873386
JP,2001-05,-1.3024090229944107,4.251008873496637e-05,0.0047528470382651,-0.0274215772636523,-0.007764541590518,-0.4335897622404019,-0.0163138465779342,-3.869891377738988,-0.0804178875441252,-0.0186366439201867,-0.0617812436239385,0.013166341329974,-0.0622881700805877,1.3024515330831457,0.001938281657587,0.013166341329974,0.0274215772636523,-3.780688556851397,-1.7204361829193144
JP,2001-06,-0.733428234656941,0.0005106146324386,0.0048947737315074,-0.0274215772636523,-0.007764541590518,-0.4335897622404019,0.0047747256850154,-1.47470252310951,0.0004253504203453,0.0007100225311201,-0.0002846721107748,0.0270294572898421,-0.0957255578286042,0.7339388492893796,0.0019345319885459,0.0270294572898421,0.0274215772636523,-1.446996273735083,-1.7264887963512903
JP,2001-07,-0.3435450584927224,-0.0033072879434225,-0.006751243891939,-0.1274215772636466,0.292235458409479,-0.4335897622404019,0.0173964916154583,1.5992125266769754,0.1359743844152694,0.0156925982642232,0.1202817861510462,-0.0047576112795653,0.154614996028233,0.3402377705492999,0.0015246229512158,-0.0047576112795653,0.1274215772636466,1.606352317789576,-1.9325414097832687
JP,2001-08,-0.5261048142756408,-0.0014468840077376,-0.0065388512649509,-0.0277452852965609,-0.0066964333378223,-0.4335897622404019,-0.0254714417364132,-0.0212509417887645,-0.0440957689690715,0.0132797195987079,-0.057375488567779395,-0.0260253252861915,0.0406445394966406,0.5246579302679032,0.0012180269471784,-0.0260253252861915,0.0277452852965609,0.0638698320755758,-1.9393060953837276
JP,2001-09,-1.7235078938714563,-0.0035606749203303,-0.0063399454343215,-0.0277452852965609,-0.0066964333378223,-0.4335897622404019,-0.0229638803822913,13.567521916180532,-0.1540929041344061,-0.0166505833337042,-0.1374423208007019,0.0194535657884724,0.0059002431031731,1.719947218951126,0.0021279837791539,0.0194535657884724,0.0277452852965609,13.732709522277794,-1.9460707809841862
JP,2001-10,-0.4418808415088904,-0.0005618514998176,-0.0083674304165377,0.5722547147034334,-0.0066964333378223,-0.4335897622404019,0.023677164211354,0.0325421178522304,0.2474310800896755,0.0072100225311201,0.24022105755855538,-0.043202279694551,0.0199204302300044,0.4413189900090728,0.0010117362255144,-0.043202279694551,0.0,-0.7799336544097584,-2.752835466584642
JP,2001-11,-2.4987585167817628,0.0006222601634509,-0.008272495365631,-0.0258030370991377,-0.0066964333378223,-0.4335897622404019,0.0078070068724338,-4.071084668170364,-0.0689347096815446,0.0142379013581552,-0.08317261103969979,0.0238016280652129,-0.0319651760512833,2.4993807769452134,0.0017176058781913,0.0238016280652129,0.0258030370991377,-3.9621090200315265,-2.7624484408589747
JP,2001-12,-1.557305119836272,0.0007363540278072,-0.008258852188181,-0.0258030370991377,-0.0066964333378223,-0.4335897622404019,0.0415179628242157,-1.820046439089502,0.0062628587154858,0.0083145681325018,-0.0020517094170160012,0.0356353217655094,0.0087993074690153,1.558041473864079,0.0020169429992051,0.0356353217655094,0.0258030370991377,-1.792191692573348,-2.7720614151333076
JP,2002-01,-0.8243567600210611,0.0005914461122724,-0.0058081718184492,-0.8258030370991207,-0.1066964333378166,8.595901917965591,0.0391078191082918,-0.8199576914810507,0.0179729519979372,0.0083494166662957,0.0096235353316415,0.0411057479438046,0.0888396817226784,0.8249482061333334,0.0026159588315763,0.0411057479438046,0.8258030370991207,-0.003778189713571467,-2.881674389407635
JP,2002-02,-2.5998258264795737,0.0012053736066106,-0.0059898229996573,-0.0283927013623497,-0.0070524694220495,-0.4313115035927524,0.0072039869104978,1.0464787411354417,-0.0459304124295469,0.0408842652000896,-0.0868146776296365,0.0702694291992624,0.0844183793585153,2.6010312000861844,0.001305417667929,0.0702694291992624,0.0283927013623497,1.161686120127428,-2.891643399766195
JP,2002-03,-0.4531989201623787,0.0023644585715109,-0.006276684776056,-0.0283927013623497,-0.0070524694220495,-0.4313115035927524,-0.0195062088768942,-3.372288566983528,0.0071046642626237,0.0853956292035438,-0.0782909649409201,0.05345734373671,-0.0760365682170334,0.45556337873388963,0.0020050132030249,0.05345734373671,0.0283927013623497,-3.265604900680258,-2.901612410124755
JP,2002-04,0.7366747787049377,0.0007531929974627,0.0004826311567018,-1.2283927013623668,-0.3070524694220609,-0.4313115035927524,-0.0022090442267357,0.8408766589070602,0.0879113931175914,-0.139834597268926,0.22774599038651738,-0.0424230685765802,-0.0235748915992075,-0.735921585707475,0.0014011211259301,-0.0424230685765802,1.2283927013623668,1.8415233698829097,-2.311581420483321
JP,2002-05,0.8800837891307367,0.001218451451946,-1.0994688302901068e-05,-0.0322771977571676,-0.0081205776747594,-0.4313115035927524,-0.0342001421079576,0.2522389308807113,-0.0166727175695033,0.0017614164724719,-0.0184341340419752,-0.0373121888376015,-0.025756575740691,-0.8788653376787907,0.0013991607319567,-0.0373121888376015,0.0322771977571676,0.3029502626798541,-2.319414214336475
JP,2002-06,0.2323309007440599,0.0013376196018554,-0.0006025527232065,-0.0322771977571676,-0.0081205776747594,-0.4313115035927524,-0.0247103179894452,5.276785189641409,0.0222965029903237,0.0179513103976717,0.004345192592652002,-0.0303596289714906,-0.033951717966729,-0.2309932811422045,0.0007986423505244,-0.0303596289714906,0.0322771977571676,5.304717194805924,-2.3272470081896293
JP,2002-07,-1.745969087551913,0.0016977859718735,0.0017850486822759,-2.4322771977571733,-0.4081205776747509,-0.4313115035927524,-0.0447141854247874,9.662151843855966,0.1425541978503668,-0.0057958864276363,0.14835008427800309,0.0193318592631808,-0.0292006925309846,1.7476668735237864,0.0013960911721113,0.0193318592631808,2.4322771977571733,11.946078957335136,-2.735079802042775
JP,2002-08,0.0554465743718424,0.001400947002218,0.0010086215224305,-0.0400461905468034,-0.0095447220116966,-0.4313115035927524,0.0092329727656581,1.9149148730109504,-0.2993226843889418,-0.0004093107591411,-0.2989133736298007,0.0151927427408598,-0.0384160218838542,-0.0540456273696244,0.0012946274775416,0.0151927427408598,0.0400461905468034,2.2538744371875548,-2.7443367402328667
JP,2002-09,-0.7642111039174893,0.0047216124822905,0.0001445183675592,-0.0400461905468034,-0.0095447220116966,-0.4313115035927524,0.0173728193204079,6.079737032918676,0.2424339449243406,0.0060652498111892,0.2363686951131514,-0.0317103095360504,-0.123691912617218,0.7689327163997798,0.0009947280239259,-0.0317103095360504,0.0400461905468034,5.883414528352328,-2.753593678422958
JP,2002-10,-2.27340268433025,-0.0020001046146272,0.0015278584584557,0.6599538094532136,-0.3095447220116938,-0.4313115035927524,0.0231019675842452,0.3657180651781928,-0.0250284804193954,-0.0048648865245482,-0.0201635938948472,0.0013977634050643,-0.032539771944142,2.2714025797156228,0.0012916689162381,0.0013977634050643,0.0,-0.27407215038017363,-2.562850616613047
JP,2002-11,3.7799839691803774,0.0013620284073358,0.000494823303649,-0.0377802343165001,-0.0106128302644066,-0.4313115035927524,-0.0187349990696548,-4.664383754708911,-0.057349166577117,0.0241786588507056,-0.0815278254278226,0.0035510416933455,-0.114768559381566,-3.7786219407730415,0.0007940447067298,0.0035510416933455,0.0377802343165001,-4.545075694964589,-2.571395482634684
JP,2002-12,-0.9589827609421064,0.0013223611473721,-0.0006205130915919,-0.0377802343165001,-0.0106128302644066,-0.4313115035927524,0.0023408558012176,1.3617435942778826,0.0903315796824941,-0.0037749773073599,0.094106556989854,0.0003173297646377,-0.0035491282857181,0.9603051220894785,-0.001191303625454,0.0003173297646377,0.0377802343165001,1.3054172716045287,-2.5799403486563213
JP,2003-01,-1.470978796524136,0.0013723611473721,-0.00296875302962,-2.237780234316517,-0.1106128302644151,9.60775968305525,-0.025589436804033,0.5454846157883821,0.0918441045679154,0.0028755377746526,0.0889685667932628,-0.0047079191789158,-0.1385760444548268,1.4723511576715083,0.0005958292132604,-0.0047079191789158,2.237780234316517,2.6942962833116364,-1.4884852146779641
JP,2003-02,-0.6228024018916756,0.0003227770724174,-0.0042458572712167,-0.0449018110403471,-0.0109688663486338,-0.428778514853704,0.0044056116325643,6.005970253405369,-0.1096755824041686,0.0132727498919491,-0.1229483322961177,0.06217295392638,-0.0085113813313539,0.6231251789640929,0.0006946856826743,0.06217295392638,0.0449018110403471,6.173820396741834,-1.493113683773017
JP,2003-03,0.4352276655968268,0.0023144585715109,-0.0056001848274114,-0.0449018110403471,-0.0109688663486338,-0.428778514853704,-0.0054683467848217,0.3584767159974795,0.0582335116926455,0.0043424469595369,0.0538910647331086,0.0631577582764357,-0.1045652136695713,-0.4329132070253159,0.0,0.0631577582764357,0.0449018110403471,0.34948746230471794,-1.4977421528680699
JP,2003-04,1.192097397773395,0.0003227770724174,0.0011906929265972,-3.044901811040347,-0.5109688663486338,-0.428778514853704,0.0101257413741056,-4.941240990311563,0.0946830452803884,-0.0186505833337042,0.1133336286140926,-0.0954964299465963,-0.0622650340663973,-1.1917746207009776,0.0004959087629572,-0.0954964299465963,3.044901811040347,-2.009672807885308,-1.6023706219631313
JP,2003-05,-0.1723322566334673,0.0013144585715109,-0.0002974434730926,-0.0546130520274061,-0.0127490467698123,-0.428778514853704,-0.0213012098881186,-3.0637489417640005,-0.1467400061191792,0.0044460831176026,-0.1511860892367818,0.0183130748184563,-0.0876755056453051,0.1736467152049782,0.0020801354635437,0.0183130748184563,0.0546130520274061,-2.8579498004998123,-1.6073551271424258
JP,2003-06,-2.539566430141704,0.0013144585715109,-0.0018394094692464,-0.0546130520274061,-0.0127490467698123,-0.428778514853704,0.0081537305605046,0.2395081758093695,0.0969772492499347,0.0023547952510511,0.0946224539988836,-0.0423674963009919,-0.0502542032811418,2.5408808887132146,0.0016807557468965,-0.0423674963009919,0.0546130520274061,0.19949877383789202,-1.6123396323217198
JP,2003-07,0.7156237304094759,0.0023144585715109,-0.0005279045622348,-2.254613052027395,0.0872509532301961,-0.428778514853704,0.0030958797412861,-1.0656389870958698,0.1077152571378938,0.0020488710003061,0.1056663861375877,0.0088747256266827,0.4244228026895537,-0.713309271837965,0.0011847172873444,0.0088747256266827,2.254613052027395,1.0833076787939373,-1.817324137501003
JP,2003-08,-0.2838815483091395,0.0003227770724174,-0.0021504169463675,-0.0617346287512248,-0.0123930106855709,-0.428778514853704,-0.0002822736784215,0.0652275612754493,-0.3052890401141037,0.0111908558375335,-0.31647989595163717,0.0152786699157676,0.4502961037419069,0.2842043253815569,0.00275889425167,0.0152786699157676,0.0617346287512248,0.4434420859783113,-1.8230207148487514
JP,2003-09,-0.5876779603667615,0.0023144585715109,-0.003798166550748,-0.0617346287512248,-0.0123930106855709,-0.428778514853704,-0.0330910025958761,0.2276136007776159,0.2553065299116515,0.0029966134916037,0.2523099164200478,0.04276457776953,0.0173241727666351,0.5899924189382724,-0.0014770324185988,0.04276457776953,0.0617346287512248,0.03703831310879289,-1.8287172921965
JP,2003-10,0.5635186205783072,0.0003227770724174,0.004602842164223,-0.0617346287512248,-0.2123930106855738,-0.428778514853704,-0.047308031363781,-1.500042490009939,0.074295070572991,-0.0055051289350859,0.0798001995080769,-0.0126035924691993,0.0204183793585155,-0.5631958435058898,0.0004925865820553,-0.0126035924691993,0.0617346287512248,-1.518108060766791,-2.0344138695442515
JP,2003-11,-2.042619915669519,0.0013144585715109,0.0029414258930611,-0.0617346287512248,-0.0131050828540395,-0.428778514853704,-0.0029057065817532,-0.8435696964506434,-0.2028044298341902,0.0091838861307747,-0.2119883159649649,0.0187543019050604,-0.1004672269227726,2.04393437424103,0.0003938946382788,0.0187543019050604,0.0617346287512248,-0.5698467517344536,-2.0408225190604687
JP,2003-12,-0.3919640502420662,0.0013144585715109,0.0012910772531071,-0.0617346287512248,-0.0131050828540395,-0.428778514853704,-0.0132781766042899,-0.8907103215031249,0.2031089615146215,0.0023757043713274,0.2007332571432941,-0.025457900250176,-0.0001670473195984,0.3932785088135771,0.0004921502141712,-0.025457900250176,0.0617346287512248,-1.0297089498951941,-2.047231168576686
JP,2004-01,-0.2777820466821623,0.0003144585715109,0.0081867256984065,-3.061734628751225,-0.4131050828540452,5.203530388256297,-0.0137306590407755,-1.1289856560532885,0.0033258500131638,0.0020697801205824,0.0012560698925813997,0.0304485503830438,0.0028127655535699,0.2780965052536732,0.0012784581571239,0.0304485503830438,3.061734628751225,1.931492902805355,-2.3536398180929146
JP,2004-02,2.734390480404869,0.0023061400706044,0.0065851153768878,-0.0714458697382838,-0.0145292271909767,-0.4273574097772297,0.0041262846347622,-0.6167692188307097,-0.189092904134406,0.0002117649578098,-0.1893046690922158,0.0371147990799141,-0.11618723444643,-2.7320843403342647,0.0017674788576158,0.0371147990799141,0.0714458697382838,-0.3560186800002101,-2.3611165758618418
JP,2004-03,-0.8497260670100815,0.0013144585715109,0.0050152521157453,-0.0714458697382838,-0.0145292271909767,-0.4273574097772297,0.0167996680436131,1.1591437196108636,0.1123036650769864,0.0141408558375335,0.0981628092394529,0.0609364133403609,0.209012009522586,0.8510405255815924,0.0008825693144558,0.0609364133403609,0.0714458697382838,1.1324267801096946,-2.368593333630769
JP,2004-04,-2.064640101406212,0.0003144585715109,0.0027379565367979,-2.471445869738289,-0.614529227190971,-0.4273574097772297,-0.0079501890025222,-2.2611941747309,0.0546214864000427,-0.0034328258734578,0.0580543122735005,-0.0774323471541045,0.1054049212739611,2.064954559977723,0.0002940167610745,-0.0774323471541045,2.471445869738289,0.15219738273388828,-2.676070091399679
JP,2004-05,-1.1282526679195826,0.0023061400706044,0.00122574487124,-0.0792148625279196,-0.0166654436963824,-0.4273574097772297,0.041302667858492,1.4308955177042932,-0.1210256155847304,-0.0040795229087416,-0.11694609267598881,0.0058799072182225,-0.0109087164137673,1.130558807990187,0.0026422680147319,0.0058799072182225,0.0792148625279196,1.6270564729082018,-2.684614957421302
JP,2004-06,4.042790623187287,0.0013144585715109,-0.0002654080145259,-0.0792148625279196,-0.0166654436963824,-0.4273574097772297,-0.0249293691971299,-2.6319629067088925,0.1626257836520404,0.0077195982319192,0.1549061854201212,-0.0316348814808602,0.3059903479520751,-4.0414761646157755,-9.77373797397263e-05,-0.0316348814808602,0.0792148625279196,-2.707654229601094,-2.693159823442925
JP,2004-07,-0.8904352104380564,0.0003144585715109,0.0037856500666961,-1.679214862527914,-0.3166654436963796,-0.4273574097772297,0.0004887614653625,-0.4701212249751219,0.0295541978503668,0.0027013103976717,0.0268528874526951,-0.0244769736815353,0.0070225187197816,0.8907496690095673,0.001952934904466,-0.0244769736815353,1.679214862527914,1.1822407501000969,-2.6017046894645537
